40 ; nwavenumber
37 ; ncategories
wavenumber

  250,   333,   400,   469,   541,   581,   610,
  667,   676,   800,   870,   909,   944,  1000,
 1087,  1111,  1149,  1220,  1266,  1389,  1538,
 1613,  1667,  1818,  2000,  2222,  2667,  2948,
 3333,  3704,  4000,  4444,  5000,  6510,  9434,
14409, 18182, 29674, 33333, 57600

sulfate_30% (sulfate 30% RH)
Extinction coefficient (m^2/g)
0.62767,0.73549,0.39022,0.13177,0.66807,       
0.96293,0.98854,0.98213,0.99815,0.99999,       
1.00000,1.00000,1.00000,1.00000,1.00000 
Asymmetry parameter 
0.01853,0.02848,0.04055,0.04991,0.07028,       
0.04782,0.08031,0.08014,0.08139,0.10077,       
0.11879,0.12943,0.13969,0.15686,0.11693,       
0.10649,0.12760,0.16989,0.18434,0.20161,       
0.22406,0.23565,0.23706,0.27363,0.30094,       
0.32906,0.37852,0.39290,0.38745,0.46667,       
0.48926,0.51548,0.54341,0.59982,0.66318,       
0.71244,0.73003,0.74401,0.74400,0.74400 

sulfate_70% (sulfate 70% RH)
Extinction coefficient (m^2/g)
.2002E+00,.1574E+00,.1701E+00,.2382E+00,.1743E+00,       
.7209E+00,.3867E+00,.3941E+00,.3868E+00,.2694E+00,       
.1707E+00,.1309E+00,.1116E+00,.1330E+00,.1121E+01,       
.1193E+01,.5520E+00,.1317E+00,.1170E+00,.4569E+00,       
.1645E+00,.2160E+00,.2736E+00,.7073E-01,.9308E-01,       
.1274E+00,.2427E+00,.6427E+00,.1525E+01,.2401E+00,       
.3234E+00,.4822E+00,.6983E+00,.1381E+01,.3046E+01,       
.6081E+01,.8098E+01,.1219E+02,.1290E+02,.1290E+02 
Single-scattering albedo 
0.00069,0.00109,0.00232,0.00306,0.00795,       
0.00337,0.01026,0.00720,0.00718,0.00822,       
0.01753,0.02971,0.04733,0.07131,0.02467,       
0.01280,0.00657,0.03902,0.07483,0.06468,       
0.09898,0.09946,0.06688,0.45829,0.57672,       
0.63139,0.75746,0.41982,0.13839,0.65231,       
0.96163,0.98913,0.98226,0.99814,0.99999,       
1.00000,1.00000,1.00000,1.00000,1.00000 
Asymmetry parameter 
0.01972,0.03054,0.04295,0.05264,0.07226,       
0.05180,0.08198,0.08276,0.08402,0.10383,       
0.12234,0.13325,0.14366,0.16074,0.12561,      
0.11620,0.13718,0.17824,0.19231,0.20976,      
0.23361,0.24435,0.24509,0.28307,0.31054,     
0.33884,0.38841,0.40368,0.39614,0.47793,     
0.50032,0.52625,0.55390,0.60967,0.67198,     
0.72013,0.73720,0.74997,0.74958,0.74958 

sulfate_75% (sulfate 75% RH)
Extinction coefficient (m^2/g)
.2194E+00,.1784E+00,.1981E+00,.2743E+00,.2193E+00,      
.7625E+00,.4422E+00,.4518E+00,.4449E+00,.3190E+00,     
.2006E+00,.1523E+00,.1284E+00,.1467E+00,.1151E+01,     
.1177E+01,.5514E+00,.1420E+00,.1283E+00,.4723E+00,     
.1814E+00,.2529E+00,.3213E+00,.8138E-01,.1086E+00,     
.1479E+00,.2741E+00,.7029E+00,.1759E+01,.2722E+00,     
.3692E+00,.5507E+00,.7963E+00,.1564E+01,.3408E+01,     
.6717E+01,.8892E+01,.1323E+02,.1397E+02,.1397E+02 
Single-scattering albedo 
0.00074,0.00124,0.00252,0.00335,0.00764,     
0.00367,0.01027,0.00738,0.00734,0.00793,     
0.01626,0.02760,0.04452,0.06993,0.02477,     
0.01299,0.00726,0.04535,0.08211,0.06966,     
0.11117,0.10389,0.06789,0.47003,0.58192,     
0.63619,0.77745,0.44862,0.14490,0.64004,     
0.96074,0.98966,0.98244,0.99814,0.99999,     
1.00000,1.00000,1.00000,1.00000,1.00000 
Asymmetry parameter 
0.02094,0.03263,0.04537,0.05538,0.07437,    
0.05574,0.08386,0.08550,0.08678,0.10706,     
0.12609,0.13730,0.14787,0.16495,0.13410,     
0.12573,0.14662,0.18646,0.20020,0.21788,     
0.24292,0.25290,0.25304,0.29236,0.31996,     
0.34842,0.39814,0.41400,0.40462,0.48888,     
0.51095,0.53654,0.56386,0.61882,0.68007,     
0.72708,0.74349,0.75507,0.75442,0.75442 

sulfate_80% (sulfate 80% RH)
Extinction coefficient (m^2/g)
.2397E+00,.2008E+00,.2281E+00,.3131E+00,.2681E+00,     
.8087E+00,.5016E+00,.5138E+00,.5074E+00,.3723E+00,     
.2327E+00,.1753E+00,.1464E+00,.1612E+00,.1175E+01,     
.1165E+01,.5527E+00,.1533E+00,.1407E+00,.4880E+00,     
.2001E+00,.2931E+00,.3728E+00,.9326E-01,.1259E+00,    
.1708E+00,.3096E+00,.7704E+00,.2010E+01,.3074E+00,    
.4204E+00,.6274E+00,.9055E+00,.1767E+01,.3805E+01,     
.7405E+01,.9742E+01,.1432E+02,.1509E+02,.1509E+02 
Single-scattering albedo 
0.00080,0.00140,0.00274,0.00366,0.00754,     
0.00401,0.01035,0.00761,0.00756,0.00779,     
0.01532,0.02600,0.04233,0.06890,0.02508,     
0.01333,0.00823,0.05203,0.08960,0.07515,     
0.12357,0.10867,0.06936,0.48190,0.58812,     
0.64177,0.79551,0.47636,0.15127,0.63068,     
0.96017,0.99015,0.98265,0.99815,0.99999,     
1.00000,1.00000,1.00000,1.00000,1.00000 
Asymmetry parameter 
0.02219,0.03474,0.04781,0.05815,0.07660,     
0.05965,0.08594,0.08835,0.08964,0.11041,     
0.13001,0.14153,0.15229,0.16942,0.14244,     
0.13508,0.15589,0.19455,0.20800,0.22594,     
0.25202,0.26130,0.26093,0.30149,0.32920,     
0.35781,0.40761,0.42389,0.41291,0.49951,     
0.52121,0.54639,0.57333,0.62751,0.68756,     
0.73333,0.74913,0.75948,0.75861,0.75861 

sulfate_82% (sulfate 82% RH)
Extinction coefficient (m^2/g)
.2459E+00,.2087E+00,.2393E+00,.3273E+00,.2879E+00,      
.8200E+00,.5229E+00,.5363E+00,.5302E+00,.3927E+00,      
.2448E+00,.1838E+00,.1529E+00,.1656E+00,.1166E+01,      
.1145E+01,.5462E+00,.1566E+00,.1446E+00,.4879E+00,      
.2062E+00,.3081E+00,.3921E+00,.9744E-01,.1321E+00,      
.1788E+00,.3211E+00,.7901E+00,.2102E+01,.3189E+00,      
.4372E+00,.6528E+00,.9417E+00,.1833E+01,.3932E+01,      
.7622E+01,.1001E+02,.1466E+02,.1544E+02,.1544E+02 
Single-scattering albedo 
0.00082,0.00146,0.00282,0.00377,0.00749,      
0.00414,0.01031,0.00766,0.00761,0.00771,      
0.01488,0.02522,0.04120,0.06798,0.02511,      
0.01345,0.00876,0.05476,0.09234,0.07731,      
0.12832,0.11017,0.06968,0.48533,0.58944,     
0.64293,0.80189,0.48704,0.15338,0.62613,      
0.95982,0.99030,0.98268,0.99815,0.99999,      
1.00000,1.00000,1.00000,1.00000,1.00000 
Asymmetry parameter 
0.02265,0.03553,0.04870,0.05915,0.07733,      
0.06115,0.08661,0.08932,0.09062,0.11154,      
0.13133,0.14296,0.15378,0.17093,0.14567,      
0.13876,0.15944,0.19746,0.21077,0.22885,      
0.25523,0.26421,0.26364,0.30466,0.33239,      
0.36103,0.41085,0.42728,0.41561,0.50310,      
0.52468,0.54972,0.57653,0.63042,0.69011,      
0.73552,0.75113,0.76117,0.76020,0.76020 

sulfate_84% (sulfate 84% RH)
Extinction coefficient (m^2/g)
.2522E+00,.2167E+00,.2504E+00,.3415E+00,.3078E+00,      
.8314E+00,.5441E+00,.5588E+00,.5531E+00,.4131E+00,      
.2570E+00,.1924E+00,.1594E+00,.1701E+00,.1158E+01,      
.1124E+01,.5398E+00,.1598E+00,.1484E+00,.4877E+00,      
.2123E+00,.3230E+00,.4113E+00,.1016E+00,.1383E+00,      
.1869E+00,.3325E+00,.8098E+00,.2193E+01,.3305E+00,      
.4541E+00,.6782E+00,.9778E+00,.1899E+01,.4059E+01,      
.7838E+01,.1027E+02,.1501E+02,.1579E+02,.1579E+02 
Single-scattering albedo 
0.00083,0.00152,0.00290,0.00388,0.00744,      
0.00426,0.01026,0.00772,0.00766,0.00763,      
0.01445,0.02445,0.04006,0.06705,0.02513,      
0.01356,0.00928,0.05750,0.09509,0.07948,     
0.13308,0.11167,0.07000,0.48876,0.59077,      
0.64409,0.80826,0.49771,0.15548,0.62159,      
0.95947,0.99046,0.98271,0.99814,0.99999,      
1.00000,1.00000,1.00000,1.00000,1.00000 
Asymmetry parameter 
0.02312,0.03633,0.04959,0.06015,0.07805,      
0.06266,0.08729,0.09030,0.09159,0.11268,      
0.13265,0.14439,0.15528,0.17243,0.14891,      
0.14245,0.16300,0.20036,0.21353,0.23176,      
0.25844,0.26712,0.26635,0.30784,0.33558,       
0.36426,0.41408,0.43068,0.41832,0.50670,      
0.52815,0.55306,0.57974,0.63333,0.69266,      
0.73770,0.75312,0.76285,0.76178,0.76178 

sulfate_86% (sulfate 86% RH)
Extinction coefficient (m^2/g)
.2584E+00,.2246E+00,.2616E+00,.3557E+00,.3276E+00,     
.8427E+00,.5654E+00,.5813E+00,.5759E+00,.4335E+00,      
.2691E+00,.2009E+00,.1659E+00,.1745E+00,.1149E+01,      
.1104E+01,.5333E+00,.1631E+00,.1523E+00,.4876E+00,      
.2184E+00,.3380E+00,.4306E+00,.1058E+00,.1445E+00,      
.1949E+00,.3440E+00,.8295E+00,.2285E+01,.3420E+00,      
.4709E+00,.7036E+00,.1014E+01,.1965E+01,.4186E+01,      
.8055E+01,.1054E+02,.1535E+02,.1614E+02,.1614E+02 
Single-scattering albedo 
0.00085,0.00158,0.00298,0.00399,0.00739,      
